"Time (s)"	"Magnetic Field x (µT)"	"Magnetic Field y (µT)"	"Magnetic Field z (µT)"	"Absolute field (µT)"
2.858004125E0	3.706939697E0	-3.005038452E1	-3.160876465E1	4.377077809E1
2.868044125E0	3.706939697E0	-3.005038452E1	-3.160876465E1	4.377077809E1
2.878054125E0	3.864913940E0	-3.003301239E1	-3.146102905E1	4.366595633E1
2.888094125E0	3.864913940E0	-3.003301239E1	-3.146102905E1	4.366595633E1
2.898135125E0	3.671600342E0	-2.992881775E1	-3.191223145E1	4.390450201E1
2.908175125E0	3.671600342E0	-2.992881775E1	-3.191223145E1	4.390450201E1
2.918215125E0	3.803970337E0	-2.989852905E1	-3.176266479E1	4.378651739E1
2.928225125E0	3.803970337E0	-2.989852905E1	-3.176266479E1	4.378651739E1
2.938265125E0	3.981079102E0	-2.977800751E1	-3.178720093E1	4.373791107E1
2.948306125E0	3.981079102E0	-2.977800751E1	-3.178720093E1	4.373791107E1
2.958346125E0	4.002075195E0	-2.986003876E1	-3.175360107E1	4.377133425E1
2.968386125E0	4.002075195E0	-2.986003876E1	-3.175360107E1	4.377133425E1
2.978396125E0	3.730819702E0	-2.995814514E1	-3.191952515E1	4.393478760E1
2.988436125E0	3.730819702E0	-2.995814514E1	-3.191952515E1	4.393478760E1
2.998476125E0	3.802200317E0	-2.983763123E1	-3.174032593E1	4.372858624E1
3.008517125E0	3.802200317E0	-2.983763123E1	-3.174032593E1	4.372858624E1
3.018557125E0	3.854614258E0	-2.993239594E1	-3.172109985E1	4.378395315E1
3.028567125E0	3.854614258E0	-2.993239594E1	-3.172109985E1	4.378395315E1
3.038607125E0	3.942199707E0	-2.985912323E1	-3.155474854E1	4.362121426E1
3.048647125E0	3.942199707E0	-2.985912323E1	-3.155474854E1	4.362121426E1
3.058688125E0	3.905029297E0	-3.003626251E1	-3.158813477E1	4.376341597E1
3.068728125E0	3.905029297E0	-3.003626251E1	-3.158813477E1	4.376341597E1
3.078738125E0	3.617889404E0	-2.997932434E1	-3.171508789E1	4.379150387E1
3.088778125E0	3.617889404E0	-2.997932434E1	-3.171508789E1	4.379150387E1
3.098818125E0	3.641052246E0	-3.000008392E1	-3.177569580E1	4.385153521E1
3.108858125E0	3.641052246E0	-3.000008392E1	-3.177569580E1	4.385153521E1
3.118868125E0	3.759933472E0	-3.021550751E1	-3.188027954E1	4.408476174E1
3.128909125E0	3.759933472E0	-3.021550751E1	-3.188027954E1	4.408476174E1
3.138949125E0	3.880783081E0	-3.038073730E1	-3.185610962E1	4.419119139E1
3.148989125E0	3.880783081E0	-3.038073730E1	-3.185610962E1	4.419119139E1
3.159029125E0	3.823455811E0	-3.021398163E1	-3.169744873E1	4.395715819E1
3.169039125E0	3.823455811E0	-3.021398163E1	-3.169744873E1	4.395715819E1
3.179079125E0	3.653656006E0	-3.016481018E1	-3.150161743E1	4.376776069E1
3.189120125E0	3.653656006E0	-3.016481018E1	-3.150161743E1	4.376776069E1
