"Time (s)"	"Magnetic Field x (µT)"	"Magnetic Field y (µT)"	"Magnetic Field z (µT)"	"Absolute field (µT)"
4.879186208E0	5.499633789E0	1.251162720E1	-4.711126709E1	4.905362651E1
4.889226208E0	5.499633789E0	1.251162720E1	-4.711126709E1	4.905362651E1
4.899267208E0	5.758666992E0	1.254593658E1	-4.712500000E1	4.910527869E1
4.909307208E0	5.758666992E0	1.254593658E1	-4.712500000E1	4.910527869E1
4.919347208E0	5.865371704E0	1.256285095E1	-4.694467163E1	4.894925948E1
4.929387208E0	5.865371704E0	1.256285095E1	-4.694467163E1	4.894925948E1
4.939397208E0	6.027267456E0	1.295024872E1	-4.693264771E1	4.905823392E1
4.949437208E0	6.027267456E0	1.295024872E1	-4.693264771E1	4.905823392E1
4.959478208E0	6.323547363E0	1.313803101E1	-4.691726685E1	4.913069344E1
4.969518208E0	6.323547363E0	1.313803101E1	-4.691726685E1	4.913069344E1
4.979558208E0	6.189819336E0	1.306644440E1	-4.680886841E1	4.899097870E1
4.989599208E0	6.189819336E0	1.306644440E1	-4.680886841E1	4.899097870E1
4.999608208E0	5.991699219E0	1.305723572E1	-4.673989868E1	4.889795489E1
5.009649208E0	5.991699219E0	1.305723572E1	-4.673989868E1	4.889795489E1
5.019689208E0	5.691253662E0	1.334395599E1	-4.664843750E1	4.885210590E1
5.029729208E0	5.691253662E0	1.334395599E1	-4.664843750E1	4.885210590E1
5.039769208E0	6.031265259E0	1.367037964E1	-4.668646240E1	4.901919228E1
5.049810208E0	6.031265259E0	1.367037964E1	-4.668646240E1	4.901919228E1
5.059850208E0	6.189147949E0	1.380445099E1	-4.679583740E1	4.918047191E1
5.069860208E0	6.189147949E0	1.380445099E1	-4.679583740E1	4.918047191E1
5.079900208E0	6.342224121E0	1.425552368E1	-4.666696167E1	4.920618938E1
5.089940208E0	6.342224121E0	1.425552368E1	-4.666696167E1	4.920618938E1
5.099981208E0	6.481735229E0	1.462068939E1	-4.626321411E1	4.894959070E1
5.110021208E0	6.481735229E0	1.462068939E1	-4.626321411E1	4.894959070E1
5.120061208E0	6.341949463E0	1.533420563E1	-4.647570801E1	4.934926160E1
5.130071208E0	6.341949463E0	1.533420563E1	-4.647570801E1	4.934926160E1
5.140111208E0	6.409790039E0	1.590891266E1	-4.622409058E1	4.930360494E1
5.150152208E0	6.409790039E0	1.590891266E1	-4.622409058E1	4.930360494E1
5.160192208E0	5.823959351E0	1.634230042E1	-4.602319336E1	4.918458714E1
5.170232208E0	5.823959351E0	1.634230042E1	-4.602319336E1	4.918458714E1
5.180272208E0	5.765686035E0	1.640711212E1	-4.607482910E1	4.924760238E1
5.190282208E0	5.765686035E0	1.640711212E1	-4.607482910E1	4.924760238E1
5.200322208E0	5.765686035E0	1.640711212E1	-4.607482910E1	4.924760238E1
5.210363208E0	6.479888916E0	1.626727295E1	-4.583895874E1	4.906957579E1
5.220403208E0	6.479888916E0	1.626727295E1	-4.583895874E1	4.906957579E1
5.230443208E0	6.845031738E0	1.672603607E1	-4.567944336E1	4.912459962E1
5.240484208E0	6.845031738E0	1.672603607E1	-4.567944336E1	4.912459962E1
5.250493208E0	7.099136353E0	1.734930420E1	-4.552346802E1	4.923192291E1
5.260534208E0	7.099136353E0	1.734930420E1	-4.552346802E1	4.923192291E1
5.270574208E0	6.780853271E0	1.716607666E1	-4.550173950E1	4.910257077E1
5.280614208E0	6.780853271E0	1.716607666E1	-4.550173950E1	4.910257077E1
5.290655208E0	6.579177856E0	1.604187012E1	-4.589175415E1	4.905792777E1
5.300695208E0	6.579177856E0	1.604187012E1	-4.589175415E1	4.905792777E1
5.310735208E0	6.331665039E0	1.443821716E1	-4.644329834E1	4.904622368E1
5.320745208E0	6.331665039E0	1.443821716E1	-4.644329834E1	4.904622368E1
5.330785208E0	6.650329590E0	1.393515015E1	-4.654739380E1	4.904156566E1
5.340825208E0	6.650329590E0	1.393515015E1	-4.654739380E1	4.904156566E1
5.350866208E0	6.812515259E0	1.372710419E1	-4.644995117E1	4.891259263E1
5.360906208E0	6.812515259E0	1.372710419E1	-4.644995117E1	4.891259263E1
5.370946208E0	6.289733887E0	1.325486755E1	-4.654348755E1	4.880111166E1
